,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdsignal6,macdhist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdsignal7,macdhist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdsignal8,macdhist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdsignal9,macdhist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdsignal10,macdhist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdsignal11,macdhist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdsignal12,macdhist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdsignal13,macdhist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdsignal14,macdhist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdsignal15,macdhist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdsignal16,macdhist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdsignal17,macdhist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdsignal18,macdhist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdsignal19,macdhist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdsignal20,macdhist20,ppo20,parabolicsar20
663,663,2012-08-29,395.5,398.75,390.149994,391.075012,351.3914180000001,4042402.0,0,0.0,0.462329049606546,0.0,0.0,0.0,0.0,0.011333454311496774,0.3078179388620354,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.45681904416252866,0.0,0.0,0.0,0.0,0.019202533942623355,0.2947028061434911,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4567035650065163,0.0,0.0,0.0,0.0,0.020241846346734413,0.28120824191233484,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5067555306267219,0.0,0.0,0.0,0.0,0.020241846346734413,0.26843954666182757,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5502416813765115,0.0,0.0,0.0,0.0,0.020241846346734413,0.2618407377468367,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5746407773396902,0.0,0.0,0.0,0.0,0.020241846346734413,0.2762096441592293,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.582757312305129,0.0,0.0,0.0,0.0,0.02893577709223485,0.29402642822970454,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5395846049788013,0.0,0.0,0.0,0.0,0.02893577709223485,0.30273685599749245,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5679759803355494,0.0,0.0,0.0,0.0,0.02893577709223485,0.30252239470775527,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5586056716762624,0.0,0.0,0.0,0.0,0.02893577709223485,0.3080983882409225,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.717818433772704,0.0,0.0,0.0,0.0,0.10648827886566475,0.3225662767870399,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.725835986604418,0.0,0.0,0.0,0.0,0.15640826830757049,0.3493904350264777,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7058250985697082,0.0,0.0,0.0,0.0,0.15640826830757049,0.4299783889008034,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7151459161621327,0.0,0.0,0.0,0.0,0.15640826830757049,0.7060725539040204,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7489318178068859,0.0,0.0,0.0,0.0,0.17892670372997674,0.7932923107379118,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
664,664,2012-08-30,389.875,395.924988,384.299988,391.700012,351.953033,12455822.0,0,0.0,0.48405562795915336,0.0,0.0,0.0,0.0,0.024333107874028738,0.17288879357276013,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4662388438886781,0.0,0.0,0.0,0.0,0.030107065674645727,0.23508256759654883,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.46069584440008576,0.0,0.0,0.0,0.0,0.041259052740980254,0.2481317122259432,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4606133592886484,0.0,0.0,0.0,0.0,0.04264480261312833,0.2426547008265008,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5117706254021149,0.0,0.0,0.0,0.0,0.04264480261312833,0.23128825247042908,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5549763267730174,0.0,0.0,0.0,0.0,0.04264480261312833,0.21797515548443505,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5796393750927957,0.0,0.0,0.0,0.0,0.04264480261312833,0.2280383390797961,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5875414487684972,0.0,0.0,0.0,0.0,0.04264480261312833,0.2431661085174126,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5446161967764819,0.0,0.0,0.0,0.0,0.04264480261312833,0.2514641107280136,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5731725423561047,0.0,0.0,0.0,0.0,0.04264480261312833,0.24681195044294504,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5638187307191052,0.0,0.0,0.0,0.0,0.04264480261312833,0.2498803965884158,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7209363709850372,0.0,0.0,0.0,0.0,0.10826995727271227,0.2687364930630021,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7289539238167511,0.0,0.0,0.0,0.0,0.1586188692940924,0.31440025075473876,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7092234851609285,0.0,0.0,0.0,0.0,0.1586188692940924,0.3375455730240692,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.7180823861293036,0.0,0.0,0.0,0.0,0.1586188692940924,0.3510731312998004,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
665,665,2012-08-31,390.0,392.200012,381.350006,383.200012,344.315521,6757726.0,1,0.0,0.4719963046670076,0.0,0.0,0.0,0.0,0.010063183595361038,0.09315868485738324,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.43557087945625816,0.0,0.0,0.0,0.0,0.023953676361416765,0.08436577197815794,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.41991520530544235,0.0,0.0,0.0,0.0,0.02905125624824719,0.12326575053202897,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4161538842238976,0.0,0.0,0.0,0.0,0.03847105597439662,0.16643845785835656,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.41603840506788525,0.0,0.0,0.0,0.0,0.03972482966824488,0.1772275104343666,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4571489846082782,0.0,0.0,0.0,0.0,0.03972482966824488,0.17193196628008645,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.49080291007473154,0.0,0.0,0.0,0.0,0.03972482966824488,0.15167362291106457,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5121995479815893,0.0,0.0,0.0,0.0,0.03972482966824488,0.15452760776679808,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5191282973423297,0.0,0.0,0.0,0.0,0.03972482966824488,0.16300707722256133,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.48250490786413053,0.0,0.0,0.0,0.0,0.03972482966824488,0.16399689855980995,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5056832241780359,0.0,0.0,0.0,0.0,0.03972482966824488,0.1536037745186994,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4978141445469093,0.0,0.0,0.0,0.0,0.03972482966824488,0.1511457181978653,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6698285959384331,0.0,0.0,0.0,0.0,0.08068693600805055,0.16452480327300922,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6807991157596054,0.0,0.0,0.0,0.0,0.13014500882590693,0.22092812247389346,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6542554068990547,0.0,0.0,0.0,0.0,0.13014500882590693,0.2645792434465579,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
666,666,2012-09-03,384.0,384.975006,380.024994,381.524994,342.810455,4475722.0,1,0.0,0.49943085273108206,0.0,0.0,0.0,0.0,0.012471748849332696,0.15825593480376793,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.46188363000478416,0.0,0.0,0.0,0.0,0.012471748849332696,0.12405760760182787,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.427025421911345,0.0,0.0,0.0,0.0,0.026857152284012736,0.11203127835425705,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4128709767886896,0.0,0.0,0.0,0.0,0.0320042232377056,0.11143738555190788,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.40947259019746934,0.0,0.0,0.0,0.0,0.041588993186729796,0.13453321675437582,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.40932411699688204,0.0,0.0,0.0,0.0,0.04276028176914067,0.15183859313393933,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4476302027484039,0.0,0.0,0.0,0.0,0.04276028176914067,0.15180559908936436,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4801458336770213,0.0,0.0,0.0,0.0,0.04276028176914067,0.13537456489103716,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.49943085273108206,0.0,0.0,0.0,0.0,0.04276028176914067,0.13021099691505683,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5062936140026725,0.0,0.0,0.0,0.0,0.04276028176914067,0.13166273487635483,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4724747183133444,0.0,0.0,0.0,0.0,0.04276028176914067,0.12696108352442384,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4944817460448389,0.0,0.0,0.0,0.0,0.04276028176914067,0.11285612946863091,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4865631753468499,0.0,0.0,0.0,0.0,0.04276028176914067,0.10678522526683934,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6577362786017124,0.0,0.0,0.0,0.0,0.07529240972004553,0.11483577214312816,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6691027269577842,0.0,0.0,0.0,0.0,0.12458551231502714,0.16596004421201974,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
667,667,2012-09-04,381.975006,390.575012,381.100006,389.799988,350.245758,4002478.0,0,0.0,0.5428675124140093,0.0,0.0,0.0,0.0,0.021545111107445107,0.33911279014137946,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5641981622317171,0.0,0.0,0.0,0.0,0.021545111107445107,0.32334163683455136,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5157464077733969,0.0,0.0,0.0,0.0,0.021545111107445107,0.31004503687084484,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.47296962898196876,0.0,0.0,0.0,0.0,0.04193543065476681,0.288648398963987,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4543939818862695,0.0,0.0,0.0,0.0,0.0482207961462956,0.26835706155039013,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4496758335120511,0.0,0.0,0.0,0.0,0.061913324644901596,0.2586073213784912,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4495933484006137,0.0,0.0,0.0,0.0,0.06339805665077454,0.25840935711104146,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.49797911476978407,0.0,0.0,0.0,0.0,0.06339805665077454,0.2541201313162974,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.539881551379976,0.0,0.0,0.0,0.0,0.06339805665077454,0.2424402395367636,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5641981622317171,0.0,0.0,0.0,0.0,0.06339805665077454,0.23879439761123117,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5723146971971559,0.0,0.0,0.0,0.0,0.06339805665077454,0.24026263259481664,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5292904630714156,0.0,0.0,0.0,0.0,0.06339805665077454,0.23739215071679562,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5573848920269892,0.0,0.0,0.0,0.0,0.06339805665077454,0.22693303858653513,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5482125476351518,0.0,0.0,0.0,0.0,0.06339805665077454,0.22294075919296566,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.711038157612551,0.0,0.0,0.0,0.0,0.10203408284804592,0.23270699638715212,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
668,668,2012-09-05,387.625,389.975006,382.100006,385.575012,346.449524,6025264.0,0,0.0,0.5000907336225812,0.0,0.0,0.0,0.0,0.016134087797152613,0.33360278469736215,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5104838576636918,0.0,0.0,0.0,0.0,0.016134087797152613,0.31916789019581965,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5299338469406272,0.0,0.0,0.0,0.0,0.016134087797152613,0.30433706715937775,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.48608476170051307,0.0,0.0,0.0,0.0,0.016134087797152613,0.2902486101258723,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4482240955507531,0.0,0.0,0.0,0.0,0.03360443439959088,0.2714255076958609,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4321559958427504,0.0,0.0,0.0,0.0,0.038388570862959236,0.25892076480195325,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.427751290891994,0.0,0.0,0.0,0.0,0.05005196562020555,0.24895656334031707,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4276193147136942,0.0,0.0,0.0,0.0,0.05128924229176634,0.24738934622300673,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4716828612435455,0.0,0.0,0.0,0.0,0.05128924229176634,0.24522823630334725,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5072174472507712,0.0,0.0,0.0,0.0,0.05128924229176634,0.2348021182176617,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5299338469406272,0.0,0.0,0.0,0.0,0.05128924229176634,0.22892917828331985,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5373740039922794,0.0,0.0,0.0,0.0,0.05128924229176634,0.2281868122803834,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4982595641486712,0.0,0.0,0.0,0.0,0.05128924229176634,0.22373261626276458,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5237309665605359,0.0,0.0,0.0,0.0,0.05128924229176634,0.21352095946681623,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5150370358150353,0.0,0.0,0.0,0.0,0.05128924229176634,0.20736757015358728,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
669,669,2012-09-06,383.149994,387.299988,382.0,384.100006,345.124176,2424210.0,1,0.0,0.5185014104954055,0.0,0.0,0.0,0.0,0.008891895012950162,0.3080324001517726,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4902090172723823,0.0,0.0,0.0,0.0,0.014649355791279675,0.2950822376561031,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.49951333784251944,0.0,0.0,0.0,0.0,0.014649355791279675,0.28775755976046324,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5187653628520053,0.0,0.0,0.0,0.0,0.014649355791279675,0.27678703993929094,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4774073279773001,0.0,0.0,0.0,0.0,0.014649355791279675,0.26296253526238517,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.44032202187505154,0.0,0.0,0.0,0.0,0.03099790487816949,0.25134863157200127,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.424534371545936,0.0,0.0,0.0,0.0,0.03584802943068776,0.24300113829453784,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4200471814837422,0.0,0.0,0.0,0.0,0.046785555207285084,0.23699622218189617,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.41993170232772986,0.0,0.0,0.0,0.0,0.04803932890113335,0.23381229688041308,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.46288994836432024,0.0,0.0,0.0,0.0,0.04803932890113335,0.23173367207219098,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4970882755662603,0.0,0.0,0.0,0.0,0.04803932890113335,0.22279228599237838,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5187653628520053,0.0,0.0,0.0,0.0,0.04803932890113335,0.2155006021413135,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5260405496807826,0.0,0.0,0.0,0.0,0.04803932890113335,0.2123826649289803,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.48826236864246003,0.0,0.0,0.0,0.0,0.04803932890113335,0.2059158321922893,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5127274526947886,0.0,0.0,0.0,0.0,0.04803932890113335,0.19631456522097762,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
670,670,2012-09-07,389.350006,398.25,389.25,395.875,355.704346,6318910.0,0,0.0,0.6080637444941188,0.0,0.0,0.0,0.0,0.03236715772803009,0.980154082188165,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6129633601134995,0.0,0.0,0.0,0.0,0.03236715772803009,0.967220416714783,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5807116815414818,0.0,0.0,0.0,0.0,0.03403335697906528,0.9327251431116683,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5920946269198409,0.0,0.0,0.0,0.0,0.03403335697906528,0.9084745203490769,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6131118333140868,0.0,0.0,0.0,0.0,0.03403335697906528,0.8889255489384166,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.563571275384793,0.0,0.0,0.0,0.0,0.03403335697906528,0.8847682993219724,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5126944586502137,0.0,0.0,0.0,0.0,0.060445089661316134,0.8589669564643582,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4906874309187192,0.0,0.0,0.0,0.0,0.06780276160153093,0.8283979741656631,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4850619463186895,0.0,0.0,0.0,0.0,0.08227065014764835,0.8063084613227313,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.48492997014038963,0.0,0.0,0.0,0.0,0.08410181962155831,0.7530725704010426,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5432469439266212,0.0,0.0,0.0,0.0,0.08410181962155831,0.5551412969958922,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5890591748189452,0.0,0.0,0.0,0.0,0.08410181962155831,0.49299701403896595,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6131118333140868,0.0,0.0,0.0,0.0,0.08410181962155831,0.5182539551610934,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6205024992988766,0.0,0.0,0.0,0.0,0.08410181962155831,0.5825923420822542,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5779401817971856,0.0,0.0,0.0,0.0,0.08410181962155831,0.6191497434713035,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
671,671,2012-09-08,-12345.0,-12345.0,-12345.0,-12345.0,-12345.0,-12345.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
672,672,2012-09-10,400.0,401.674988,394.575012,396.024994,355.839081,4012136.0,2,0.0,0.6846924130194499,0.0,0.0,0.0,0.0,0.037481234637147996,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6732269825296534,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6091525479650923,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6140356665621856,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.581932461190755,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5934803767919891,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6143491099856476,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5645940907666166,0.0,0.0,0.0,0.0,0.04493788871108765,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5136512859428873,0.0,0.0,0.0,0.0,0.0609729943745154,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.49192470759027995,0.0,0.0,0.0,0.0,0.06844614547074253,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4858538033884884,0.0,0.0,0.0,0.0,0.08286454294999752,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.4857548212547635,0.0,0.0,0.0,0.0,0.08471220944619497,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.544550208687332,0.0,0.0,0.0,0.0,0.08471220944619497,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.5901314812676312,0.0,0.0,0.0,0.0,0.08471220944619497,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125,0.0,0.6143491099856476,0.0,0.0,0.0,0.0,0.08471220944619497,0.0,0.0,0.0,-12345.0,-12345.0,0.0,0.9999835029777125
