,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdsignal6,macdhist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdsignal7,macdhist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdsignal8,macdhist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdsignal9,macdhist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdsignal10,macdhist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdsignal11,macdhist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdsignal12,macdhist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdsignal13,macdhist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdsignal14,macdhist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdsignal15,macdhist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdsignal16,macdhist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdsignal17,macdhist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdsignal18,macdhist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdsignal19,macdhist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdsignal20,macdhist20,ppo20,parabolicsar20
723,2012-11-27,388.5,394.0,387.0,393.399994,353.48046899999997,4941320.0,1,,1.6143497002438112,,,,,-301.26018474927747,163.54578003071057,,,,,,574.950012,,1.5029165552860713,,,,,-301.26018474927747,188.80569274944384,,,,,,574.950012,,0.28039579077538956,,,,,-271.59732371880995,144.5588974946747,,,,,,574.950012,,0.01904909326984061,,,,,-271.59732371880995,108.40853423756643,,,,,,574.950012,,,,,,,-271.59732371880995,83.94836947699507,,,,,,574.950012,,-0.10792246836445196,,,,,,,,,,,,574.950012,,-1.2302255338920154,,,,,-227.68633810207274,,,,,,,574.950012,,-1.7543894513259994,,,,,-227.68633810207274,,,,,,,574.950012,,-2.315489582175523,,,,,-222.48647805796978,,,,,,,574.950012,,-2.400311340053529,,,,,-216.9308463783881,,,,,,,574.950012,,-2.6177363518441465,,,,,-213.14314998634478,,,,,,,574.950012,,-2.515163632002415,,,,,-200.63009237463874,,,,,,,574.950012,,-2.3215444922978334,,,,,-200.63009237463874,,,,,,,574.950012,,-2.0479377554653455,,,,,-200.63009237463874,,,,,,,574.950012,,-3.0078917386433868,,,,,-200.63009237463874,,,,,,,574.950012
724,2012-11-29,393.0,402.0,391.325012,399.149994,358.647003,8966978.0,2,,4.3052267199854555,,,,,-202.11176105635738,149.5046743678446,,,,,,574.950012,,3.099563279651507,,,,,-202.11176105635738,169.9951454162548,,,,,,574.950012,,2.986501407839981,,,,,-202.11176105635738,191.82368980025777,,,,,,574.950012,,1.746112060339633,,,,,-202.11176105635738,188.73113904610463,,,,,,574.950012,,1.480945472580264,,,,,-202.11176105635738,174.29145821509633,,,,,,574.950012,,,,,,,-202.11176105635738,162.17234371951156,,,,,,574.950012,,1.3521180718042203,,,,,,,,,,,,574.950012,,0.21341122316875794,,,,,-202.11176105635738,,,,,,,574.950012,,-0.31841396819263235,,,,,-202.11176105635738,,,,,,,574.950012,,-0.8877152392964938,,,,,-199.10850250447893,,,,,,,574.950012,,-0.9737767672168274,,,,,-194.6132280467613,,,,,,,574.950012,,-1.1943797020170122,,,,,-191.5484577691853,,,,,,,574.950012,,-1.0903077608858225,,,,,-181.42366341383183,,,,,,,574.950012,,-0.8938586490722766,,,,,-181.42366341383183,,,,,,,574.950012,,-0.6162528270499457,,,,,-181.42366341383183,,,,,,,574.950012
725,2012-11-30,398.024994,404.0,395.0,396.850006,356.580444,8340962.0,1,,2.9175492801936986,,,,,-203.5175125412083,103.64175881687456,,,,,,574.950012,,3.7042098336817153,,,,,-202.21548713919623,114.39130033293553,,,,,,574.950012,,2.5054935436452874,,,,,-202.21548713919623,126.79158350798009,,,,,,574.950012,,2.393083145362862,,,,,-202.21548713919623,140.24131102054122,,,,,,574.950012,,1.1598410422229755,,,,,-202.21548713919623,149.42556494107257,,,,,,574.950012,,0.896202370196475,,,,,-202.21548713919623,149.4145614037879,,,,,,574.950012,,,,,,,-202.21548713919623,147.71780515997204,,,,,,574.950012,,0.7681172854645979,,,,,-202.21548713919623,,,,,,,574.950012,,-0.36402822328309714,,,,,-202.21548713919623,,,,,,,574.950012,,-0.8927889860379734,,,,,-202.21548713919623,,,,,,,574.950012,,-1.4588098877098554,,,,,-202.21548713919623,,,,,,,574.950012,,-1.5443755207151688,,,,,-202.21548713919623,,,,,,,574.950012,,-1.7637073198958575,,,,,-200.18610644305454,,,,,,,574.950012,,-1.6602350514366648,,,,,-189.10603202435792,,,,,,,574.950012,,-1.4649178985595257,,,,,-189.10603202435792,,,,,,,574.950012
726,2012-12-03,397.5,403.5,394.875,402.0,361.207825,4718034.0,1,,4.981394398242078,,,,,-203.77226190476185,83.61906719851767,,,,,,574.950012,,4.2531208745398175,,,,,-183.65749802102908,93.33957081226704,,,,,,574.950012,,5.049990002726523,,,,,-182.48252922002752,103.00696061161543,,,,,,574.950012,,3.835717848429332,,,,,-182.48252922002752,111.48414106536207,,,,,,574.950012,,3.721848688877283,,,,,-182.48252922002752,121.09542395791753,,,,,,574.950012,,2.472602676458324,,,,,-182.48252922002752,133.19073627414767,,,,,,574.950012,,2.2055427383407267,,,,,-182.48252922002752,137.8592842110734,,,,,,574.950012,,,,,,,-182.48252922002752,140.25262029093793,,,,,,574.950012,,2.07579548032526,,,,,-182.48252922002752,,,,,,,574.950012,,0.9289580031744515,,,,,-182.48252922002752,,,,,,,574.950012,,0.3933354577607462,,,,,-182.48252922002752,,,,,,,574.950012,,-0.1800307552148661,,,,,-182.48252922002752,,,,,,,574.950012,,-0.26670678221705213,,,,,-182.48252922002752,,,,,,,574.950012,,-0.48888487265488223,,,,,-180.8449255921143,,,,,,,574.950012,,-0.3840698339536486,,,,,-171.90388752069498,,,,,,,574.950012
727,2012-12-04,403.075012,412.850006,403.0,412.350006,370.507538,6985148.0,2,,6.584818210877819,,,,,-154.8170336781644,149.25827151290983,,,,,,574.950012,,7.68426175235728,,,,,-141.850785557631,140.42699866748308,,,,,,574.950012,,6.937237984925049,,,,,-131.70287994454992,140.47693070182228,,,,,,574.950012,,7.754623429973639,,,,,-131.09115914424558,146.9993990113927,,,,,,574.950012,,6.509088435402011,,,,,-131.09115914424558,156.00618791051184,,,,,,574.950012,,6.392287582707956,,,,,-131.09115914424558,166.6045205210102,,,,,,574.950012,,5.110878287608478,,,,,-131.09115914424558,180.51272914299898,,,,,,574.950012,,4.8369425826708,,,,,-131.09115914424558,194.728755969863,,,,,,574.950012,,,,,,,-131.09115914424558,206.0941954841285,,,,,,574.950012,,4.703854831513787,,,,,-131.09115914424558,,,,,,,574.950012,,3.5274906978041143,,,,,-131.09115914424558,,,,,,,574.950012,,2.9780779307952088,,,,,-131.09115914424558,,,,,,,574.950012,,2.3899497418724547,,,,,-131.09115914424558,,,,,,,574.950012,,2.301042140360221,,,,,-131.09115914424558,,,,,,,574.950012,,2.073143818152867,,,,,-131.09115914424558,,,,,,,574.950012
728,2012-12-05,414.125,418.549988,410.299988,416.299988,374.056763,6179258.0,2,,7.619730748559261,,,,,-141.02453858302582,128.0633065282835,,,,,,574.950012,,7.605832529389467,,,,,-134.62402770010087,142.85623649204092,,,,,,574.950012,,8.71580803608769,,,,,-125.1567933018712,147.57499815709906,,,,,,574.950012,,7.961628259238562,,,,,-117.55152764165565,146.38345003384538,,,,,,574.950012,,8.786843733527228,,,,,-117.0874342105263,149.346804097828,,,,,,574.950012,,7.529377311149887,,,,,-117.0874342105263,155.36656613435332,,,,,,574.950012,,7.411457581067715,,,,,-117.0874342105263,163.27075134044438,,,,,,574.950012,,6.117773205331667,,,,,-117.0874342105263,174.4706549908486,,,,,,574.950012,,5.841213371725518,,,,,-117.0874342105263,186.90220439201732,,,,,,574.950012,,,,,,,-117.0874342105263,199.8053248435678,,,,,,574.950012,,5.706850725120627,,,,,-117.0874342105263,,,,,,,574.950012,,4.519217776166329,,,,,-117.0874342105263,,,,,,,574.950012,,3.9645419866059184,,,,,-117.0874342105263,,,,,,,574.950012,,3.370779906176957,,,,,-117.0874342105263,,,,,,,574.950012,,3.281020626764497,,,,,-117.0874342105263,,,,,,,574.950012
729,2012-12-06,417.975006,422.924988,411.0,421.950012,379.133423,5273370.0,2,,7.257247924495669,,,,,-138.58100715013214,103.013778181464,,,,,,574.950012,,9.080334689843927,,,,,-121.8972293045721,110.97221126563436,,,,,,574.950012,,9.066247845469855,,,,,-117.01156724485791,120.14734244721636,,,,,,574.950012,,10.191287825834184,,,,,-109.6846040379524,130.56489075156318,,,,,,574.950012,,9.426872398451058,,,,,-103.7101003917682,137.4259131917317,,,,,,574.950012,,10.26328761246933,,,,,-103.3429262536873,141.86115031693674,,,,,,574.950012,,8.98875498485452,,,,,-103.3429262536873,145.6180773529544,,,,,,574.950012,,8.869234860297137,,,,,-103.3429262536873,151.30120470509758,,,,,,574.950012,,7.557992732977481,,,,,-103.3429262536873,159.91826416570711,,,,,,574.950012,,7.277679457691466,,,,,-103.3429262536873,169.6248065753138,,,,,,574.950012,,,,,,,-103.3429262536873,179.7494794010359,,,,,,574.950012,,7.141493255035769,,,,,-103.3429262536873,,,,,,,574.950012,,5.93774187357865,,,,,-103.3429262536873,,,,,,,574.950012,,5.375538081125741,,,,,-103.3429262536873,,,,,,,574.950012,,4.773717522675791,,,,,-103.3429262536873,,,,,,,574.950012
730,2012-12-07,420.52499400000005,424.85000599999995,415.225006,417.299988,374.955261,6029480.0,0,,4.547161376948705,,,,,-166.45449545531378,81.18214683172278,,,,,,574.950012,,6.075241458390179,,,,,-148.82849792605492,88.26155846914732,,,,,,574.950012,,7.878237270571065,,,,,-131.82229086040306,93.09890133280437,,,,,,574.950012,,7.864305667371463,,,,,-126.797299598887,99.27736410572133,,,,,,574.950012,,8.976947375757405,,,,,-119.22279055348284,106.59112857903659,,,,,,574.950012,,8.220956031552284,,,,,-113.0118953130549,114.32475242045798,,,,,,574.950012,,9.0481537035354,,,,,-112.629175455414,121.10409435551713,,,,,,574.950012,,7.78766680090659,,,,,-112.629175455414,126.73124615755724,,,,,,574.950012,,7.669463823328004,,,,,-112.629175455414,132.0453908614151,,,,,,574.950012,,6.372671970494337,,,,,-112.629175455414,138.51796621185377,,,,,,574.950012,,6.09544783007181,,,,,-112.629175455414,145.87338661972518,,,,,,574.950012,,,,,,,-112.629175455414,153.57683870130145,,,,,,574.950012,,5.960762439484735,,,,,-112.629175455414,,,,,,,574.950012,,4.770276752831459,,,,,-112.629175455414,,,,,,,574.950012,,4.214268611775607,,,,,-112.629175455414,,,,,,,574.950012
731,2012-12-10,417.299988,418.975006,410.625,414.149994,372.12493900000004,3738632.0,0,,4.359323474284538,,,,,-175.8967687946418,22.50001153794529,,,,,,574.950012,,3.757994877208004,,,,,-175.8967687946418,36.907035190033554,,,,,,574.950012,,5.2745403593996265,,,,,-157.27092151008293,47.152221515276,,,,,,574.950012,,7.0639263913109485,,,,,-139.30002283222882,54.715832970664884,,,,,,574.950012,,7.0500999497856265,,,,,-133.98998465209885,61.93668287412784,,,,,,574.950012,,8.154342964692907,,,,,-125.98580511553564,68.89487588047943,,,,,,574.950012,,7.404058165123528,,,,,-119.42259154100901,75.74929407916154,,,,,,574.950012,,8.225011796782699,,,,,-119.01816157275591,82.47549647565405,,,,,,574.950012,,6.974039586124636,,,,,-119.01816157275591,88.28534803576075,,,,,,574.950012,,6.856728854962357,,,,,-119.01816157275591,93.55040219127656,,,,,,574.950012,,5.569725739325526,,,,,-119.01816157275591,98.81685462515084,,,,,,574.950012,,5.294594204782088,,,,,-119.01816157275591,104.34167936220254,,,,,,574.950012,,,,,,,-119.01816157275591,109.70960720485515,,,,,,574.950012,,5.160925476884426,,,,,-119.01816157275591,,,,,,,574.950012,,3.9794260832108463,,,,,-119.01816157275591,,,,,,,574.950012
732,2012-12-11,416.0,419.174988,407.25,410.024994,368.41848799999997,7430516.0,1,,1.996264338957765,,,,,-258.2677460134341,-62.2162649167651,,,,,,574.950012,,3.319880324115587,,,,,-188.2619072703441,-6.685970875876373,,,,,,574.950012,,2.7245410998178565,,,,,-188.2619072703441,13.75473133028657,,,,,,574.950012,,4.225981436049309,,,,,-168.3267057407977,25.819423210043666,,,,,,574.950012,,5.997544766624929,,,,,-149.09249419934056,35.55339093502116,,,,,,574.950012,,5.983856039675128,,,,,-143.40917254243888,43.61022071438838,,,,,,574.950012,,7.077100537154779,,,,,-134.84231758533093,50.54386683051638,,,,,,574.950012,,6.334288748808792,,,,,-127.81772518474196,57.01762851263788,,,,,,574.950012,,7.147065491229654,,,,,-127.38486471946813,62.97640231478031,,,,,,574.950012,,5.908553254938331,,,,,-127.38486471946813,68.66306353730322,,,,,,574.950012,,5.792410965961059,,,,,-127.38486471946813,73.51144265879809,,,,,,574.950012,,4.5182267008903265,,,,,-127.38486471946813,78.2178437832091,,,,,,574.950012,,4.245835540464471,,,,,-127.38486471946813,82.58978428273909,,,,,,574.950012,,,,,,,-127.38486471946813,86.988426913311,,,,,,574.950012,,4.113498184206454,,,,,-127.38486471946813,,,,,,,574.950012
733,2012-12-12,412.5,417.399994,409.674988,416.299988,374.056763,4628088.0,0,,0.9579359759206874,,,,,-288.59787320527107,-39.41863683950259,,,,,,574.950012,,3.5572147419563827,,,,,-232.4632908567626,-9.684504935597968,,,,,,574.950012,,4.901087340617027,,,,,-169.45198609801795,23.081683131485565,,,,,,574.950012,,4.296637047319751,,,,,-169.45198609801795,35.43890917617016,,,,,,574.950012,,5.8210554201793885,,,,,-151.50858192547344,43.31043613870653,,,,,,574.950012,,7.619730748559261,,,,,-134.1961293216176,49.545173081898746,,,,,,574.950012,,7.605832529389467,,,,,-129.08064867893546,54.70330349173278,,,,,,574.950012,,8.71580803608769,,,,,-121.36973887172208,59.6888816486096,,,,,,574.950012,,7.961628259238562,,,,,-115.04699864738382,64.6019948453866,,,,,,574.950012,,8.786843733527228,,,,,-114.65738682092636,69.4393197235153,,,,,,574.950012,,7.529377311149887,,,,,-114.65738682092636,74.2364700168675,,,,,,574.950012,,7.411457581067715,,,,,-114.65738682092636,79.00532430734164,,,,,,574.950012,,6.117773205331667,,,,,-114.65738682092636,83.34097127526304,,,,,,574.950012,,5.841213371725518,,,,,-114.65738682092636,87.70722901834664,,,,,,574.950012,,,,,,,-114.65738682092636,92.11060487751978,,,,,,574.950012
734,2012-12-13,416.299988,420.5,415.200012,417.125,374.798035,5304540.0,0,,0.19817099256671522,,,,,-284.38610191382924,43.53734125949087,,,,,,574.950012,,1.1580053197190354,,,,,-284.38610191382924,52.46067819509205,,,,,,574.950012,,3.7624351022849556,,,,,-229.07074258926994,67.15292586148333,,,,,,574.950012,,5.108970866613216,,,,,-166.97901912012964,67.17456615568004,,,,,,574.950012,,4.503322728170134,,,,,-166.97901912012964,67.85593090967195,,,,,,574.950012,,6.030762056050132,,,,,-149.29747936718502,69.09304704271703,,,,,,574.950012,,7.833001837181319,,,,,-132.23768313273183,70.75437148589974,,,,,,574.950012,,7.819076075772635,,,,,-127.19685735244866,71.80765993425138,,,,,,574.950012,,8.931251231949755,,,,,-119.59847986640666,74.18804220828578,,,,,,574.950012,,8.175576889551085,,,,,-113.36801314174583,77.13771884757439,,,,,,574.950012,,9.002427701535943,,,,,-112.98408727508861,80.65351716236727,,,,,,574.950012,,7.742469345468206,,,,,-112.98408727508861,84.47111414174547,,,,,,574.950012,,7.624315932686487,,,,,-112.98408727508861,88.49918315349841,,,,,,574.950012,,6.328067849782371,,,,,-112.98408727508861,92.83878242988821,,,,,,574.950012,,6.050959954808932,,,,,-112.98408727508861,97.30454657432058,,,,,,574.950012
735,2012-12-14,417.25,423.39999400000005,414.25,419.625,377.044281,4091836.0,0,,-0.5510308174544565,,,,,-271.62334490113284,78.77080430502548,,,,,,574.950012,,0.798680386377626,,,,,-271.62334490113284,71.60952317705231,,,,,,574.950012,,1.7642672090520284,,,,,-271.62334490113284,80.5788648707371,,,,,,574.950012,,4.38430590477934,,,,,-218.7904433527389,86.64619577264983,,,,,,574.950012,,5.738911750303388,,,,,-159.48528917725662,82.88423202694914,,,,,,574.950012,,5.129633831068148,,,,,-159.48528917725662,78.63442615392093,,,,,,574.950012,,6.666227434478156,,,,,-142.59726638578974,77.52920516472302,,,,,,574.950012,,8.479268429920417,,,,,-126.30308433768808,76.97418885986146,,,,,,574.950012,,8.465259208400045,,,,,-121.48848211103196,76.7585145171013,,,,,,574.950012,,9.584099871763874,,,,,-114.2311066813228,77.7457428944885,,,,,,574.950012,,8.823896608959014,,,,,-108.28025254091769,79.58950801039299,,,,,,574.950012,,9.655702917386177,,,,,-107.91355660397244,82.25230118819375,,,,,,574.950012,,8.388193357328033,,,,,-107.91355660397244,85.35420856613761,,,,,,574.950012,,8.269331825490012,,,,,-107.91355660397244,88.76010609880512,,,,,,574.950012,,6.965315046383336,,,,,-107.91355660397244,92.59637912958563,,,,,,574.950012
736,2012-12-17,417.25,422.200012,415.5,417.075012,374.753143,3312802.0,0,,-0.053904564363471685,,,,,-301.2190035488551,65.7119880728944,,,,,,574.950012,,-1.1553399764493877,,,,,-284.6411700086924,51.34215181948726,,,,,,574.950012,,0.18616960549382444,,,,,-284.6411700086924,46.24261473067286,,,,,,574.950012,,1.1458889670417527,,,,,-284.6411700086924,52.79371616050643,,,,,,574.950012,,3.750006800101846,,,,,-229.2761979104264,60.79573664896402,,,,,,574.950012,,5.0963812810777664,,,,,-167.12878389415508,66.43863705163072,,,,,,574.950012,,4.490805685054067,,,,,-167.12878389415508,65.13492288734133,,,,,,574.950012,,6.018062061584528,,,,,-149.4313854314188,66.2223063974424,,,,,,574.950012,,7.8200859767273645,,,,,-132.35628813374558,66.67449399941728,,,,,,574.950012,,7.806161883297769,,,,,-127.31094119782344,67.84309446306199,,,,,,574.950012,,8.91820382701789,,,,,-119.70574866823193,69.1036712562354,,,,,,574.950012,,8.162619996653486,,,,,-113.46969378976586,71.01321060874082,,,,,,574.950012,,8.989371771335097,,,,,-113.08542357702872,73.52414574508872,,,,,,574.950012,,7.729564328680016,,,,,-113.08542357702872,76.35883006014924,,,,,,574.950012,,7.611425067901534,,,,,-113.08542357702872,79.41624847968382,,,,,,574.950012
737,2012-12-18,417.25,419.72500599999995,413.0,415.700012,373.517609,3655586.0,0,,0.37424796191902754,,,,,-308.86937171617467,-4.530592369952083,,,,,,574.950012,,-0.38341961015984083,,,,,-308.86937171617467,3.495184405747605,,,,,,574.950012,,-1.481223669378262,,,,,-291.661247160939,-9.13496706237653,,,,,,574.950012,,-0.14413694747179573,,,,,-291.661247160939,-16.643271581611625,,,,,,574.950012,,0.8124182887744524,,,,,-291.661247160939,-11.499921232999716,,,,,,574.950012,,3.4079505337405003,,,,,-234.93081420664174,8.141491843926708,,,,,,574.950012,,4.749886115459545,,,,,-171.25066463706477,29.249987342906508,,,,,,574.950012,,4.146307058364007,,,,,-171.25066463706477,37.299011267763845,,,,,,574.950012,,5.668528181114318,,,,,-153.11679697839784,42.886201117305646,,,,,,574.950012,,7.464610953780926,,,,,-135.62057823716071,46.93210658268827,,,,,,574.950012,,7.450732767079993,,,,,-130.4507984064857,50.7286757552644,,,,,,574.950012,,8.559108388965186,,,,,-122.65803976228825,53.50491036389425,,,,,,574.950012,,7.806015663824839,,,,,-116.2681856763107,56.34321352164804,,,,,,574.950012,,8.630041697718793,,,,,-115.87443824514925,59.26010148057576,,,,,,574.950012,,7.374387749058164,,,,,-115.87443824514925,62.21938071802938,,,,,,574.950012
738,2012-12-19,417.600006,421.52499400000005,417.024994,419.75,377.156677,3986030.0,2,,2.3718106676557493,,,,,-336.9274811245972,86.81481139158808,,,,,,574.950012,,1.3521636076102794,,,,,-286.3364345522352,83.92290517129103,,,,,,574.950012,,0.5871143117525124,,,,,-286.3364345522352,92.23407011206838,,,,,,574.950012,,-0.5213853171684102,,,,,-270.98473148247837,81.59634022718427,,,,,,574.950012,,0.8287282323512057,,,,,-270.98473148247837,79.09243374028463,,,,,,574.950012,,1.7946028941521863,,,,,-270.98473148247837,84.61211554876469,,,,,,574.950012,,4.415422617159526,,,,,-218.27604532465602,85.96517554488908,,,,,,574.950012,,5.770432267452108,,,,,-159.11032344747497,81.48417853267767,,,,,,574.950012,,5.160972723923751,,,,,-159.11032344747497,76.1423128011762,,,,,,574.950012,,6.698024382218426,,,,,-142.2620060722458,74.0513760945512,,,,,,574.950012,,8.511605840852908,,,,,-126.00613326190756,72.11293696610295,,,,,,574.950012,,8.497592443217062,,,,,-121.20285064251327,71.45085286676341,,,,,,574.950012,,9.616766630311503,,,,,-113.9625380220973,71.64695435650948,,,,,,574.950012,,8.856336752728922,,,,,-108.02567492987659,72.23064277189447,,,,,,574.950012,,9.688391020630727,,,,,-107.6598411314415,73.68909356166064,,,,,,574.950012
739,2012-12-20,420.97500599999995,420.97500599999995,414.75,418.924988,376.415344,4378544.0,0,,0.6305409320991329,,,,,-451.77574140907984,5.145664359899549,,,,,,574.950012,,2.170590309789233,,,,,-342.3288120966929,30.038011110817493,,,,,,574.950012,,1.1529474513397142,,,,,-290.92673347123167,42.30755681936928,,,,,,574.950012,,0.3894019238738,,,,,-290.92673347123167,49.321213892588794,,,,,,574.950012,,-0.7169188562940243,,,,,-275.1968493647109,41.25748374191417,,,,,,574.950012,,0.6305409320991329,,,,,-275.1968493647109,38.09152807645158,,,,,,574.950012,,1.5945170864512859,,,,,-275.1968493647109,43.102758258157905,,,,,,574.950012,,4.210185369046204,,,,,-221.6688727682732,50.54269325187353,,,,,,574.950012,,5.562531634516676,,,,,-161.58349392824152,56.184604051699814,,,,,,574.950012,,4.954270034705965,,,,,-161.58349392824152,57.655038230333936,,,,,,574.950012,,6.488300489382914,,,,,-144.47329058433252,58.35972534222801,,,,,,574.950012,,8.298317201943807,,,,,-127.96474061325118,59.14699439472661,,,,,,574.950012,,8.2843313488133,,,,,-123.08679698803606,59.998730189622634,,,,,,574.950012,,9.40130570541755,,,,,-115.7339427860536,61.45451187577346,,,,,,574.950012,,8.642370516373754,,,,,-109.70479860087866,62.66896583717537,,,,,,574.950012
740,2012-12-21,416.5,417.25,411.100006,412.625,370.754639,4298602.0,0,,-1.0788199569936485,,,,,-428.01143383229214,-148.33847912835193,,,,,,574.950012,,-0.8827868726437149,,,,,-428.01143383229214,-172.5843237822878,,,,,,574.950012,,0.634102542649817,,,,,-383.572546343512,-128.60906049402107,,,,,,574.950012,,-0.3682365400401344,,,,,-325.9775514467677,-87.96273795893192,,,,,,574.950012,,-1.120299522880952,,,,,-325.9775514467677,-82.73241636096482,,,,,,574.950012,,-2.209982948403888,,,,,-307.35993499093183,-89.12583895173736,,,,,,574.950012,,-0.8827868726437149,,,,,-307.35993499093183,-96.1747764308433,,,,,,574.950012,,0.06669257023321773,,,,,-307.35993499093183,-92.68003463200154,,,,,,574.950012,,2.6430252445389213,,,,,-247.57598235899835,-64.65884850286969,,,,,,574.950012,,3.975034312313541,,,,,-180.46824410977615,-25.98296211917459,,,,,,574.950012,,3.37592002685716,,,,,-180.46824410977615,-4.889589475358732,,,,,,574.950012,,4.886881034437018,,,,,-161.35831970618713,7.677705875347541,,,,,,574.950012,,6.669677893136483,,,,,-142.92036571936083,17.770301009508774,,,,,,574.950012,,6.655902365621036,,,,,-137.47232211349606,25.099949024838963,,,,,,574.950012,,7.756079154256579,,,,,-129.26011766880038,30.61024857315083,,,,,,574.950012
741,2012-12-24,412.799988,413.674988,407.799988,410.350006,368.71051,2607694.0,0,,-2.2102897245642072,,,,,-371.4542559095728,-139.37092947534975,,,,,,574.950012,,-1.6242147587566813,,,,,-350.5734805486602,-152.14488965835855,,,,,,574.950012,,-1.4292624886988015,,,,,-350.5734805486602,-170.05799382762154,,,,,,574.950012,,0.07926366605142121,,,,,-350.5734805486602,-162.01932762270584,,,,,,574.950012,,-0.9175490922955998,,,,,-338.6347016599504,-137.77922388937924,,,,,,574.950012,,-1.66546563004486,,,,,-338.6347016599504,-139.94305267264292,,,,,,574.950012,,-2.7491411644812946,,,,,-318.97430034967095,-145.95674206509054,,,,,,574.950012,,-1.4292624886988015,,,,,-318.97430034967095,-152.5939868488458,,,,,,574.950012,,-0.48501793234770885,,,,,-318.97430034967095,-155.3916724243936,,,,,,574.950012,,2.0771103173083283,,,,,-256.93126125457394,-125.62651585918172,,,,,,574.950012,,3.4017754490204277,,,,,-187.28768894992064,-77.69478616726714,,,,,,574.950012,,2.8059643370280662,,,,,-187.28768894992064,-47.36543344461204,,,,,,574.950012,,4.308594769913587,,,,,-167.45564816506771,-28.031190865176704,,,,,,574.950012,,6.081562306531452,,,,,-148.32096988306955,-11.67457743424125,,,,,,574.950012,,6.067862729394857,,,,,-142.66705829727198,0.4676339237730931,,,,,,574.950012
742,2012-12-26,411.0,417.950012,411.0,414.125,372.102448,2662436.0,0,,-0.7073176168131634,,,,,-360.0912524191234,-27.609428225149568,,,,,,574.950012,,-1.3106770872888585,,,,,-347.89917016804924,-38.63821024064699,,,,,,574.950012,,-0.7192105476220179,,,,,-328.8302966037312,-49.26158000449317,,,,,,574.950012,,-0.5224648217361572,,,,,-328.8302966037312,-56.55620943824177,,,,,,574.950012,,0.9999389607179499,,,,,-328.8302966037312,-51.82286728875702,,,,,,574.950012,,-0.006043937839939062,,,,,-317.63198178277906,-38.66234088424846,,,,,,574.950012,,-0.7608409046966358,,,,,-317.63198178277906,-37.55687268111623,,,,,,574.950012,,-1.8544856700750456,,,,,-299.7019319197966,-43.83304489625852,,,,,,574.950012,,-0.5224648217361572,,,,,-299.7019319197966,-49.10050244083776,,,,,,574.950012,,0.4304662756955846,,,,,-299.7019319197966,-48.61854822678065,,,,,,574.950012,,3.0161647245598777,,,,,-241.4075218102919,-32.80719874786763,,,,,,574.950012,,4.353016061643578,,,,,-175.97180130672888,-7.532299715706835,,,,,,574.950012,,3.7517238084936677,,,,,-175.97180130672888,7.947428873525469,,,,,,574.950012,,5.26817763161902,,,,,-157.33800877041193,17.545097504390704,,,,,,574.950012,,7.057455514150868,,,,,-139.35944422307367,25.57579930264282,,,,,,574.950012
